Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Myles Smith,indie (Origen: indie),Canción,Nice To Meet You,2024,6eWAWHm0cuOaPGDWhoLJ7s,0fUqJBQwJTr5whQMexIcic,Nice To Meet You (Mistletoe Version),2024,Myles Smith,"Myles Smith (born in Luton on 3 June 1998) is a British singer-songwriter. 

From a young age, Smith taught himself to play guitar and piano, and by the age of 12, he was performing at local open-mic nights. Smith began posting cover versions of songs on TikTok in August 2020. His acoustic cover of The Neighbourhood's ""Sweater Weather"" went viral in 2022, leading to its full release in February 2023. He gained significant attention with his covers, including Amber Run’s ""I Found"". <a href=""https://www.last.fm/music/Myles+Smith"">Read more on Last.fm</a>",7910828,540773
Travis Birds,indie (Origen: indie),Canción,Contigo,2024,7544xWBdEiTDXNMOslks1N,4yQ3RraLLPBW4pXpwQPsEs,Contigo,2024,Travis Birds,"“Una mezcla entre un niño, un señor muy serio, una tarada y un escarabajo común”, así es como se autodefine. Su primer álbum “Año X”, recopila diez canciones basadas en diez historias que ven el mundo con un punto de vista muy particular.  <a href=""https://www.last.fm/music/Travis+Birds"">Read more on Last.fm</a>",203979,14712
Dani Fernández,indie (Origen: indie),Canción,Oaxaca (feat. Ivan Ferreiro),2024,5tF2hJPlliBAAb46ZSluxU,4cAjvCWbcfaDhuiJxew1Sw,La Jauría,2024,Dani Fernández,"Daniel Fernández Delgado was born December 11, 1991 in a town of Ciudad Real, Alcázar de San Juan, where at present lives. It studies in the Secondary School Juan Bosco.  It has a sister of 18 years old, Noelia, and its parents are named Marcial, and Mª Carmen.

It charms to come out with its friends or to be connected to Internet.  Is a great lover of the soccer and its team is the Athletic of Madrid.  Its favorite player is Sergio Agüero and many say that seems to Fernando Torres <a href=""https://www.last.fm/music/Dani+Fern%C3%A1ndez"">Read more on Last.fm</a>",842555,31297
Carolina Durante,indie (Origen: indie),Canción,Normal,2024,3oag6xsH3APi2oHU8hVp8E,1sa5uIkm6strFBumSGcV1X,Elige Tu Propia Aventura,2024,Carolina Durante,"Carolina Durante es una banda madrileña formada en 2017, cuya música puede catalogarse dentro de géneros como el punk, el pop o el indie. La agrupación musical está compuesta por Diego Ibáñez, Martín Vallhonrat, Juan Pedrayes y Mario del Valle.​ <a href=""https://www.last.fm/music/Carolina+Durante"">Read more on Last.fm</a>",4477104,60371
iñigo quintero,indie (Origen: indie),Canción,El Tiempo Que Paso Contigo,2024,48ikKqBYGbNApD8bEJCamc,3HUdg4OZNjJAlgYRxrg31A,El Tiempo Que Paso Contigo,2024,iñigo quintero,"Íñigo Quintero Dolz del Castellar,​ más conocido por su nombre artístico Íñigo Quintero, es un cantante y compositor español. Se hizo popular con el tema ""Si no estás"" en 2023, alcanzando el número uno en las listas de España, Francia, Alemania, Austria, Países Bajos y Suiza, entre otros.
​ Estudió en el Colegio de Fomento Peñarredonda de la capital coruñesa, vinculado al Opus Dei.​ Realiza sus estudios universitarios de Psicología y Magisterio en el Centro Universitario Villanueva (CUV) <a href=""https://www.last.fm/music/i%C3%B1igo+quintero"">Read more on Last.fm</a>",2559146,211282
Carlos Ares,indie (Origen: indie),Canción,Rocíos,2024,55UO1q8075ervSjdAd1OpG,0SeDqeZyGYdkNPXChFJ8xJ,Peregrino,2024,Carlos Ares,"Carlos Ares comes stomping though trembling. This young Galician presents his first single: Tiemblo, a pop melody that is mixed with his characteristic voice. He has just turned 20 years old. Although he is still a boy, he has put on the face of an artist. They tell me that next Friday will be the release of their debut single (how old it sounds), a song called Tiemblo. I had the opportunity to listen to it in the showcase (at night you learn everything, even English) organized for that reason in the Garufa club of A Coruña. <a href=""https://www.last.fm/music/Carlos+Ares"">Read more on Last.fm</a>",336690,18440
Wuicho kun,indie (Origen: indie),Canción,En El Próximo Big Bang,2024,6XuvR6CAfIggnWzqtL0Vez,7cQgKOmoMOPit6b0NPaR3I,En El Próximo Big Bang,2024,Wuicho kun," <a href=""https://www.last.fm/music/Wuicho+kun"">Read more on Last.fm</a>",258166,19497
Lizzy McAlpine,indie (Origen: indie),Canción,Spring Into Summer,2024,6oCXDaFZYL7sHnowv6pdXb,0jw9gOg8M1Ve6KpP4Iu7XF,Older (and Wiser),2024,Lizzy McAlpine,"Elizabeth Catherine McAlpine, also known as Lizzy McAlpine (born September 21, 1999) is a vocalist, songwriter, and musician who hails just outside of Philadelphia, Pennsylvania. She studied songwriting at Berklee College of Music located in Boston before leaving in her junior year to pursue music full-time. In April 2020, at the beginning of the COVID-19 pandemic, she started the Instagram #BerkleeAtHome streaming concert series. Her musical style has been described as ""folk-focused"", ""folk-pop"", and a blend of ""jazz, pop, and R&B"". <a href=""https://www.last.fm/music/Lizzy+McAlpine"">Read more on Last.fm</a>",97785108,1314926
Malcolm Todd,indie (Origen: indie),Canción,Chest Pain (I Love),2024,3gPYoFtn70aTgl546XVSET,5LmuMAA2Qk4SDbdFK5kvnJ,Chest Pain (I Love),2024,Malcolm Todd,"Best known for his warm, alternative R&B sound, 22 year-old Malcolm “Todd” Hobert hails from Los Angeles and is an up-and-coming lovesick musician.

Initially starting with a small community of fans he eventually began advertising on TikTok and had a breakthrough with his single Art House. While being significantly popular, it paled in comparison to when he struck gold with an advertisement for the then-unreleased track, Roommates. 3 videos teasing the song gained upwards to 2 million views each. <a href=""https://www.last.fm/music/Malcolm+Todd"">Read more on Last.fm</a>",52106225,960318
Leo Rizzi,indie (Origen: indie),Canción,REVOLUCION AZUL,2024,0iOOp78NhtAbTmI2qJD46R,7lUllZVIhNP8mCn9h3HmxO,PÁJARO AZUL,2024,Leo Rizzi,"Julio Alberto Rizzi Vadillo conocido artísticamente como Leo Rizzi, nació el 9 de diciembre de 1998 en Ibiza. Es un cantante y compositor español-uruguayo.

Se dió a conocer a través de la plataforma TikTok en 2019 con la canción “Amapolas”, que es uno de sus mayores éxitos hasta el momento, la canción cuenta más de 65 millones de reproducciones en Spotify logrando así posicionarse en Top 5 Global de la plataforma y logró mantenerse durante semanas en los primeros puestos en el Top 200 de países como México <a href=""https://www.last.fm/music/Leo+Rizzi"">Read more on Last.fm</a>",1285719,92239
Martox,indie (Origen: indie),Canción,Y Qué,2024,1Dd6CuCiuoTj0eiBnGnx4X,2ZkVwLuSNV8589HxndjDgZ,Y Qué,2024,Martox," <a href=""https://www.last.fm/music/Martox"">Read more on Last.fm</a>",215815,38381
Cigarettes After Sex,indie (Origen: indie),Canción,Dreams From Bunker Hill,2024,720cFmiRJj0brle3kQ7nHH,2nVPmbiBiR3CrAqDnw1inZ,X's,2024,Cigarettes After Sex,"Cigarettes After Sex is an American dream pop band formed in El Paso, Texas, in 2008 by Greg Gonzalez. The band is known for its ethereal and often dream-like musical style, lyrics focused on love and romance, and Gonzalez's androgynous voice. While frequently categorized as ambient pop, the band is also associated with shoegaze, slowcore, and indie rock.

The band's debut extended play, ""I.,"" was released in 2012, with the song ""Nothing's Gonna Hurt You Baby"" gaining popularity through commercial licensing. <a href=""https://www.last.fm/music/Cigarettes+After+Sex"">Read more on Last.fm</a>",283498317,2725009
The Marías,indie (Origen: indie),Canción,Ay No Puedo,2024,3L0JDlycMhSA7R0M0OfNIY,03guxdOi12XJbnvxvxbpwG,Submarine,2024,The Marías,"Formed in Los Angeles in late 2016, The Marías is a smooth rendezvous of jazz percussion, hypnotic guitar riffs, smoke- velvet vocals and nostalgic horn solos, there’s something undeniably sensual in the group’s dreamlike fusion of jazz, psychedelia, funk and lounge.

The band is named after its lead singer María Zardoya, who was born in Puerto Rico and raised in Atlanta, Georgia. She and her partner Josh Conway, the drummer, met at a show at the Kibitz Room, the bar and music venue inside Canter's Deli in Los Angeles. <a href=""https://www.last.fm/music/The+Mar%C3%ADas"">Read more on Last.fm</a>",199470894,2279272
The Marías,indie (Origen: indie),Canción,Run Your Mouth,2024,19fKJrO9XdOf6Xla2QHecO,03guxdOi12XJbnvxvxbpwG,Submarine,2024,The Marías,"Formed in Los Angeles in late 2016, The Marías is a smooth rendezvous of jazz percussion, hypnotic guitar riffs, smoke- velvet vocals and nostalgic horn solos, there’s something undeniably sensual in the group’s dreamlike fusion of jazz, psychedelia, funk and lounge.

The band is named after its lead singer María Zardoya, who was born in Puerto Rico and raised in Atlanta, Georgia. She and her partner Josh Conway, the drummer, met at a show at the Kibitz Room, the bar and music venue inside Canter's Deli in Los Angeles. <a href=""https://www.last.fm/music/The+Mar%C3%ADas"">Read more on Last.fm</a>",199470894,2279272
Malcolm Todd,indie (Origen: indie),Canción,Roommates,2024,5vPUv0xziXbV4lnWeVNXNq,2jX6yKrWw9bY7JAYHhhtqZ,Sweet Boy,2024,Malcolm Todd,"Best known for his warm, alternative R&B sound, 22 year-old Malcolm “Todd” Hobert hails from Los Angeles and is an up-and-coming lovesick musician.

Initially starting with a small community of fans he eventually began advertising on TikTok and had a breakthrough with his single Art House. While being significantly popular, it paled in comparison to when he struck gold with an advertisement for the then-unreleased track, Roommates. 3 videos teasing the song gained upwards to 2 million views each. <a href=""https://www.last.fm/music/Malcolm+Todd"">Read more on Last.fm</a>",52106225,960318
Malcolm Todd,indie (Origen: indie),Canción,Sweet Boy,2024,59c2xv2kMzYM6HR9oY6BIa,2jX6yKrWw9bY7JAYHhhtqZ,Sweet Boy,2024,Malcolm Todd,"Best known for his warm, alternative R&B sound, 22 year-old Malcolm “Todd” Hobert hails from Los Angeles and is an up-and-coming lovesick musician.

Initially starting with a small community of fans he eventually began advertising on TikTok and had a breakthrough with his single Art House. While being significantly popular, it paled in comparison to when he struck gold with an advertisement for the then-unreleased track, Roommates. 3 videos teasing the song gained upwards to 2 million views each. <a href=""https://www.last.fm/music/Malcolm+Todd"">Read more on Last.fm</a>",52106225,960318
adore,indie (Origen: indie),Canción,did i tell u that i miss u,2024,3qeFjtPJ1lIRKDTB5DZWpt,5mw5lqpHiII2dtNFjWfKTd,did i tell u that i miss u,2024,adore,"There are several artists known as Adore:

1) Adore (nyc2) is a glitchcore-ish group made up of online avatars whose real identities remain unknown. Their first releases came in mid-2023.
@whodoyouadore

2) Adore is electronica artist Mikael Ellingsen. He has been making music since 2007. For his latest album release Momentary Leap he is joined by associate producer and lifelong friend Aleksander Eile.

Contact: c (at) adoretunes.com
Bergen, Norway <a href=""https://www.last.fm/music/Adore"">Read more on Last.fm</a>",8073067,635322
Cigarettes After Sex,indie (Origen: indie),Canción,Tejano Blue,2024,42SKTvz8CvqTEzmADF4nI5,2nVPmbiBiR3CrAqDnw1inZ,X's,2024,Cigarettes After Sex,"Cigarettes After Sex is an American dream pop band formed in El Paso, Texas, in 2008 by Greg Gonzalez. The band is known for its ethereal and often dream-like musical style, lyrics focused on love and romance, and Gonzalez's androgynous voice. While frequently categorized as ambient pop, the band is also associated with shoegaze, slowcore, and indie rock.

The band's debut extended play, ""I.,"" was released in 2012, with the song ""Nothing's Gonna Hurt You Baby"" gaining popularity through commercial licensing. <a href=""https://www.last.fm/music/Cigarettes+After+Sex"">Read more on Last.fm</a>",283498317,2725009
beabadoobee,indie (Origen: indie),Canción,Beaches,2024,1a19jsjG2DvbN1fVJonKUU,5oT7xqbRbQCevZ0XC5aBFu,This Is How Tomorrow Moves,2024,beabadoobee,"Beatrice Kristi Ilejay Laus (born 3 June 2000), known professionally as Beabadoobee, is a Filipino-British singer-songwriter. Between 2018 and 2021, she released five extended plays (EPs) on the independent label Dirty Hit: ""Lice"" (2018), ""Patched Up"" (2018), ""Loveworm"" (2019), ""Space Cadet"" (2019), and ""Our Extended Play"" (2021). Her debut studio album, ""Fake It Flowers,"" was released in October 2020 and received critical acclaim. Her second studio album, ""Beatopia,"" was released on 15 July 2022 and included the single ""The Perfect Pair. <a href=""https://www.last.fm/music/beabadoobee"">Read more on Last.fm</a>",290839216,2461008
Matt Hansen,indie (Origen: indie),Canción,VERSIONS OF FOREVER,2024,3yDvu7hXpkWFyQSk3RSiD8,1La2A10EDwizsKONlKdfM8,VERSIONS OF FOREVER,2024,Matt Hansen," <a href=""https://www.last.fm/music/Matt+Hansen"">Read more on Last.fm</a>",4825895,197334
Joaquín Sabina,indie (Origen: indie),Canción,Un último vals,2024,4CiY69daQtmIl2RNqsYCtp,5EIyVu9MNNnpn7nuaYHMRp,Un último vals,2024,Joaquín Sabina,"Joaquín Ramón Martínez Sabina (Úbeda, Jaén, Spain, 12 February 1949), known artistically as Joaquín Sabina, is a singer - songwriter, and poet. He has released fourteen studio albums, two live albums, and three compilation albums. He has collaborated and composed songs for Ana Belén and Miguel Ríos amongst others.

Joaquín Sabina, is the second son of Adela Sabina del Campo and Jerónimo Martinez Gallego, which was a policeman. He attended <a href=""https://www.last.fm/music/+noredirect/Joaqu%C3%ADn+Sabina"">Read more on Last.fm</a>",7490629,232874
INOHA,indie (Origen: indie),Canción,Seventh Heaven,2024,2x6iNna6wQexggFz8smJcB,02tJPcZLiSwr7HdFDOQA6S,ALOHA INOHA,2024,INOHA," <a href=""https://www.last.fm/music/INOHA"">Read more on Last.fm</a>",4399017,243232
Alex Warren,indie (Origen: indie),Canción,Before You Leave Me,2024,7qoxdajngC0j9VXrcnephA,5RFlSbyzgtiMtN7IzqLOhz,Before You Leave Me,2024,Alex Warren,"Alexander Warren Hughes (born September 18, 2000) is an American stomp clap hey singer, songwriter, YouTuber, and influencer. He was a founding member of the collaborative TikTok group the Hype House from 2019 to 2022. He began independently releasing music in 2021 before getting signed to Atlantic Records the following year. His 2024 single ""Burning Down"" from his debut studio album, You'll Be Alright, Kid (Chapter 1) (2024), was his first song to appear on the Billboard Hot 100 chart. <a href=""https://www.last.fm/music/Alex+Warren"">Read more on Last.fm</a>",22786388,826969
