Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Nombre_Album,Año_Lanzamiento_Album,Artista_Principal_Album,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Eladio Carrion,Reggaeton (Origen: urbano latino),Canción,Tu Ritmo,2024,7JArcReBGffsbhMaosvQR0,2zE9RJSh5sMV0NJ8Oc8k5s,Sol María,2024,Eladio Carrion,"Eladio Carrion (14 de noviembre de 1994) Cantante y personalidad de Internet. Nació en Kansas, Estados Unidos. Se le conoció en redes por sus vídeos cómicos. Antes de lanzarse como solista trabajo como compositor y colaborador de otros artistas. Algunos de sus éxitos pre-debut fueron 2×2 con Flowsito y No quiero más amigos nuevos con Rawenz. Finalmente debutó en 2017 con Me enamoré de una Yal, tema al que siguieron Si tú te vas, Mi Cubana y Ave María, entre otros. <a href=""https://www.last.fm/music/Eladio+Carrion"">Read more on Last.fm</a>",32338910,377106
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,2:12 AM,2024,1UTLq40xh63wMrHELGnKWW,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
Gaby Music,Reggaeton (Origen: urbano latino),Canción,No Te Quieren Conmigo - Remix,2024,3XhOu0IolGPGcz6VbxEQSk,1x93pMZOGUQpYudoU2h40Z,"No Te Quieren Conmigo (Remix) (Gaby Music, Anuel AA, Luar LA L)",2024,Gaby Music," <a href=""https://www.last.fm/music/Gaby+Music"">Read more on Last.fm</a>",552181,61215
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,Mil Mujeres,2024,2J0TjDpiUlwgFRvVxtaLud,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
JHAYCO,Reggaeton (Origen: urbano latino),Canción,Joe,2024,5SHwS0L6Q1MDZluxsDsx3r,67JIMv9vCB2ukBdEbtUmUG,Le Clique: Vida Rockstar (X),2024,JHAYCO,"Jesús Manuel Nieves Cortez (born April 9, 1993), known professionally as Jhayco (formerly Jhay Cortez), is a Puerto Rican singer and rapper from Río Piedras, San Juan. After releasing multiple EPs, his debut studio album, Famouz, was released in 2019. The album contained features from J Balvin, Bad Bunny, Rafa Pabön, C. Tangana, Almighty, Tainy & Zion y Lennox. The album also contained his breakout songs No Me Conoce and No Me Conoce - Remix.
 <a href=""https://www.last.fm/music/Jhayco"">Read more on Last.fm</a>",15659128,393563
Tiago PZK,Reggaeton (Origen: urbano latino),Canción,Mi Cuarto,2024,1LDBWjh2YlVOHgttPUCmuh,39C9ZNrQFcQr0OGf5mx19P,Mi Cuarto,2024,Tiago PZK,"Tiago Uriel Pacheco, más conocido como Tiago PZK o simplemente Tiago, es un freestyler y artista de trap argentino. <a href=""https://www.last.fm/music/Tiago+PZK"">Read more on Last.fm</a>",11279820,268483
Rvfv,Reggaeton (Origen: urbano latino),Canción,CLANDESTINO,2024,2c0IlvgV9pr03foIoz8kdH,4ASAFxOzKAivUFqMoLoI5t,EL TIBURÓN,2024,Rvfv," <a href=""https://www.last.fm/music/Rvfv"">Read more on Last.fm</a>",4334824,262822
Gonzy,Reggaeton (Origen: urbano latino),Canción,INSTINTO ANIMAL,2024,1s03DpdaZsUIiZSW48xSns,56s4Ir20fPiUbIosAdkbky,THE WORLD IS YOURS,2024,Gonzy," <a href=""https://www.last.fm/music/Gonzy"">Read more on Last.fm</a>",1288072,60137
J Abdiel,Reggaeton (Origen: urbano latino),Canción,WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo),2024,0W2pF7zyj9dwZVK1RoUyjh,1FyZ8Mho4TRJ9oR0IrE23P,WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo),2024,J Abdiel," <a href=""https://www.last.fm/music/J+Abdiel"">Read more on Last.fm</a>",1289667,69753
Myke Towers,Reggaeton (Origen: urbano latino),Canción,DIABLITA (feat. YOVNGCHIMI),2024,1cUQCjn7fGme2wZQrWKvhw,6NmYJszy5BaEm1WF4tJL7Z,LA PANTERA NEGRA,2024,Myke Towers,"Myke Towers, whose real name is Michael Torres, is a Puerto Rican rapper and composer born on January 15, 1994 in Río Piedras, Puerto Rico. Since his teenage years, Myke Towers has been involved in the underground rap scene in Puerto Rico under the name Mike Towers, and his first compositions and freestyles were published on his SoundCloud account. He gained recognition in 2014 with songs such as ""Día de cobro"", ""Por Mí"", ""Es Normal"" and ""En los Bloques"". <a href=""https://www.last.fm/music/Myke+Towers"">Read more on Last.fm</a>",25444636,613894
The Academy: Segunda Misión,Reggaeton (Origen: urbano latino),Canción,LA RANGER (feat. Myke Towers),2024,0QoaFLmBJyuVuzOIGy6iCS,2de63hNYGRgcNTXCtXQGvu,The Academy: Segunda Misión,2024,The Academy: Segunda Misión," <a href=""https://www.last.fm/music/The+Academy:+Segunda+Misi%C3%B3n"">Read more on Last.fm</a>",827402,60795
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,Qué Pasaría...,2024,0OxKf18dUo2G5dFOQYCvBN,0uuqkIU29zH9mpChddc5Tn,Qué Pasaría...,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,Committed,2024,7xdRj1wA4XzYnXynPmtmnq,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
Sech,Reggaeton (Origen: urbano latino),Canción,Tus Labios - Remix,2024,6beUeiXO8rabGQ6Qv9vWsD,2c4kX5vwi2QnarQQyfXsA1,"Tranki, Todo Pasa",2024,Sech,"Carlos Isaías Morales Williams (born December 3, 1993), better known as Sech, is a Panamanian singer. In April 2019 he released his album Sueños, reaching number three on the Billboard Top Latin Albums chart. In an interview with Billboard, Sech mentioned El General being an influence for his music. He first reached popularity with his song ""Miss Lonely"", in 2017. <a href=""https://www.last.fm/music/Sech"">Read more on Last.fm</a>",7128948,353673
Don Omar,Reggaeton (Origen: urbano latino),Canción,Señor De La Noche,2024,5HgFoiM1X9P5e5wKlcag5D,3jUsmTTG71hVp1VLkpURnn,Los Bandoleros Reloaded,2024,Don Omar,"William Omar Landrón (born February 10, 1978 in Puerto Rico), better known as Don Omar, is a reggaeton singer. He is one of the most well known reggaeton artists in Latin America. His cross over success in the U.S. has given him more exposure to English speaking Reggaeton fans, making him one of the more recognizable faces of Reggaeton along with Daddy Yankee and Tego Calderón. Don Omar's popularity is currently rising and he recently appeared on MTV. <a href=""https://www.last.fm/music/Don+Omar"">Read more on Last.fm</a>",31333977,1700833
Bad Bunny,Reggaeton (Origen: urbano latino),Canción,EL CLúB,2024,3zOgFY5kpQ6p2cwPIquZks,7AZHhkARutSGqJjRwuLijF,EL CLúB,2024,Bad Bunny,"Benito Antonio Martínez Ocasio (born March 10, 1994), known professionally as Bad Bunny, is a Puerto Rican rapper and singer. He is recognized as a leading figure in Latin trap and has played a significant role in popularizing Spanish-language rap in global mainstream music. Bad Bunny became the first non-English-language artist to be Spotify's most-streamed artist of the year, achieving this distinction in three consecutive years from 2020 to 2022. His 2022 album ""Un Verano Sin Ti"" holds the record as the most-streamed album on Spotify. <a href=""https://www.last.fm/music/Bad+Bunny"">Read more on Last.fm</a>",332122764,2117387
Beéle,Reggaeton (Origen: urbano latino),Canción,Frente al Mar - Ozuna Remix,2024,1gFri8sTiJFOBK8tlLck43,1ZDgXBIziCIo2RarcIeM7Y,Frente al Mar (Ozuna Remix),2024,Beéle,"Brandon De Jesús López Orozco, mejor conocido como Beéle, es un cantante y autor enfocado en sonidos del caribe y el mundo urbano. Nacido en Barranquilla, Colombia, el cantante de 17 años empezó su carrera a los 13 años.

En el 2019, fue firmado por DJ Luian y Mambo Kingz: Hear This Music, con el tema “Loco” como su debut. Beéle ha colaborado con otros artistas, como Montano, Totoy, Farruko, Natti Natasha, Manuel Turizo, entre otros. <a href=""https://www.last.fm/music/Be%C3%A9le"">Read more on Last.fm</a>",4148744,188316
J Balvin,Reggaeton (Origen: urbano latino),Canción,Doblexxó,2024,2llFXBrftm6YJzBj3tpk0s,1hUqwHvAVIEXMXqIrkHgPo,Rayo,2024,J Balvin,"José Álvaro Osorio Balvin (born May 7, 1985), known professionally as J Balvin, is a Colombian reggaeton singer. Balvin was born in Medellín, Colombia, where he became interested in music at a young age. At age 17, he moved to the United States and learned English, which influenced the music he would make later. He then returned to Medellín and gained local popularity by performing at various clubs around the city.

Though his music is primarily reggaeton <a href=""https://www.last.fm/music/J+Balvin"">Read more on Last.fm</a>",59190003,1667600
Jay Wheeler,Reggaeton (Origen: urbano latino),Canción,Textos Fríos,2024,0aTmQfJO43j5wC0pDzWuEI,2PEIXega9N5OkMHBrcvcHG,Música Buena Para Días Malos,2024,Jay Wheeler,"Reggaeton singer from Puerto Rico.  According to an article by Natacha Andueza:

""Jose Angel Lopez Martinez started singing in a church, where he played the piano and then began creating all types of beats with his computer. Wheeler was too scared and shy to sing due to bullying while he was in school. He felt insecure and did not want to show off his talents.

A few years later, everything changed, he fell in love and had to deal with heartbreak. <a href=""https://www.last.fm/music/Jay+Wheeler"">Read more on Last.fm</a>",5451157,261473
Ovy On The Drums,Reggaeton (Origen: urbano latino),Canción,TU CUERPO ME LLAMA,2024,2WxmURV3rffE1mlYgVxIQh,0cuBq2nDgGbjalgB4iUc7M,CASSETTE 01,2024,Ovy On The Drums," <a href=""https://www.last.fm/music/Ovy+On+The+Drums"">Read more on Last.fm</a>",2277543,168811
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,Revolú,2024,4lqJsJd7kqWVvamQ4aFHA8,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,Déjame Entrar,2024,5tZgkV8FTe3rtl8OcSeQAb,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
Alleh,Reggaeton (Origen: urbano latino),Canción,la culpa (track 11),2024,24XwHoTZKMFVwdIMGyEz39,18Fki3SqVPkAlPosQoQe5L,LA CIUDAD,2024,Alleh," <a href=""https://www.last.fm/music/Alleh"">Read more on Last.fm</a>",2236073,128385
Boy Wonder CF,Reggaeton (Origen: urbano latino),Canción,Salgo a Buscarte (feat. Ele A El Dominio),2024,2TzXxkRbz5fo31Crzn56mb,382jindm6my1i05NJfXQLr,Chosen Few New Generation II - Recharged,2024,Boy Wonder CF," <a href=""https://www.last.fm/music/Boy+Wonder+Cf"">Read more on Last.fm</a>",765905,113101
Myke Towers,Reggaeton (Origen: urbano latino),Canción,OTRA NOCHE (feat. Darell),2024,0dLdTvslcZVsncSMyVvP7n,6NmYJszy5BaEm1WF4tJL7Z,LA PANTERA NEGRA,2024,Myke Towers,"Myke Towers, whose real name is Michael Torres, is a Puerto Rican rapper and composer born on January 15, 1994 in Río Piedras, Puerto Rico. Since his teenage years, Myke Towers has been involved in the underground rap scene in Puerto Rico under the name Mike Towers, and his first compositions and freestyles were published on his SoundCloud account. He gained recognition in 2014 with songs such as ""Día de cobro"", ""Por Mí"", ""Es Normal"" and ""En los Bloques"". <a href=""https://www.last.fm/music/Myke+Towers"">Read more on Last.fm</a>",25444636,613894
Chris Jedi,Reggaeton (Origen: urbano latino),Canción,BAD BOY,2024,0sFyqFZE8YkkOMA9IFZ3S6,2lFhyjDXD7EvLkHeV55RKS,BAD BOY,2024,Chris Jedi," <a href=""https://www.last.fm/music/Chris+Jedi"">Read more on Last.fm</a>",2353022,169729
Key-Key,Reggaeton (Origen: urbano latino),Canción,Tengo Un Plan - Remix,2024,3AXw3pd7KHGSogprPSxrMh,3wzg2uQTXIdUKDtLFgblXH,Tengo Un Plan (Remix),2024,Key-Key," <a href=""https://www.last.fm/music/Key-Key"">Read more on Last.fm</a>",218454,37508
Tiago PZK,Reggaeton (Origen: urbano latino),Canción,Alegría,2024,0c82YIGpQ5dCaXpTNCk4sb,3s6jmSUxBLRxzKdevnFmJS,GOTTI A,2024,Tiago PZK,"Tiago Uriel Pacheco, más conocido como Tiago PZK o simplemente Tiago, es un freestyler y artista de trap argentino. <a href=""https://www.last.fm/music/Tiago+PZK"">Read more on Last.fm</a>",11279820,268483
Rauw Alejandro,Reggaeton (Origen: urbano latino),Canción,Se Fue,2024,1uFW6czrHk5PsK3s6gOI7C,0aX0UXrHG2ceYIxTQcqJdA,Cosa Nuestra,2024,Rauw Alejandro,"Raúl Alejandro Ocasio Ruiz, known professionally as Rauw Alejandro, is a Puerto Rican singer and rapper. Referred to as the ""King of Modern Reggaeton"", he belongs to ""the new generation"" of Puerto Rican urban musicians. His debut studio album, Afrodisíaco, was released in November 2020. His second studio album, Vice Versa, released in June 2021, featured the lead single ""Todo de Ti"". He has won one Latin Grammy Award from four nominations.

Rauw Alejandro's music style includes Latin R&B, reggaetón, rhythmic pop and ballads. <a href=""https://www.last.fm/music/Rauw+Alejandro"">Read more on Last.fm</a>",81507137,957029
The Academy: Segunda Misión,Reggaeton (Origen: urbano latino),Canción,"SI SI SI SI (feat. Eladio Carrion, Bryant Myers, Dei V)",2024,3GY16GkbrhV1hya2TKsaaj,2de63hNYGRgcNTXCtXQGvu,The Academy: Segunda Misión,2024,The Academy: Segunda Misión," <a href=""https://www.last.fm/music/The+Academy:+Segunda+Misi%C3%B3n"">Read more on Last.fm</a>",827402,60795
Brray,Reggaeton (Origen: urbano latino),Canción,Corazón Roto pt. 3,2024,27HBnGnxhWk4ALgFjyCHmh,32y8xkeCWnJhMuuP4rHcYX,El Alma De La Fiesta,2024,Brray,"Bryan García Quinones (19 de septiembre de 1992), más conocido como Brray, es un cantante y compositor puertorriqueño del género urbano, hip hop y trap. Autor de temas como La Curiosa, Machuqueo y Flow, Brray llegó a la escena con el lanzamiento de Me siento bien en 2014. <a href=""https://www.last.fm/music/Brray"">Read more on Last.fm</a>",1469381,105908
mamiyosoyelth,Reggaeton (Origen: perreo),Canción,Perreo TH 3 x Alex Produciendo,2024,6CTVfqzX7wUay4y8aze1Zn,6ttl8aWkbav7xZijmCiMVm,Perreo TH 3 x Alex Produciendo,2024,mamiyosoyelth," <a href=""https://www.last.fm/music/mamiyosoyelth"">Read more on Last.fm</a>",45722,2816
Fannel,Reggaeton (Origen: perreo),Canción,PERREO FANNEL,2024,2zLQGtsNRyi9Popi0ARBUc,7Jgeuas9oHN22yGMdELEhp,PERREO FANNEL,2024,Fannel," <a href=""https://www.last.fm/music/Fannel"">Read more on Last.fm</a>",1358,427
Quentro,Reggaeton (Origen: perreo),Canción,Perreo,2024,2FXVpbS6z7ctOV55h9ozCZ,6sx32X0E7IXfWLH3ldmNd4,Perreo,2024,Quentro," <a href=""https://www.last.fm/music/Quentro"">Read more on Last.fm</a>",29469,5855
