Artista,Género musical,Tipo,Nombre,Año de lanzamiento,ID_Spotify,ID_Album,Popularidad,Biografia_Resumen,Playcount_LastFM,Listeners_LastFM
Chick Flick,Latin (Origen: spanish pop),Canción,Spanish Spring,2024,6K2T5y2q8lp5SETtFjcgEK,5NVSApEBIMcL5Gxa1dIv7l,1,"""CHICK FLICK"" – это музыкальная группа, живые выступления которой можно увидеть в самых популярных заведениях города, а также на модных закрытых тусовках. Исполняемая группой музыка варьируется от дискотечного танцевального драйва до мягкого лаунжа. <a href=""https://www.last.fm/music/Chick+Flick"">Read more on Last.fm</a>",5681,595
Fernando Rey,Latin (Origen: spanish pop),Canción,Spanish Girl ( Merengue ),2024,3FNQtxNkeNZtsaDzRj5P9Q,5AKlfBxi1OSYhhnUFqJxgO,1," <a href=""https://www.last.fm/music/Fernando+Rey"">Read more on Last.fm</a>",710,70
Spanish With Liz,Latin (Origen: spanish pop),Canción,Burbujea Pop,2024,34sLAJ1yZ76mcHDnU1j0gn,6RNEo1O3yjoEPRTTpfTqyN,28," <a href=""https://www.last.fm/music/Spanish+With+Liz"">Read more on Last.fm</a>",6082,328
Alex Guillén,Latin (Origen: spanish pop),Canción,Los Mejores Años,2024,1MGWvTS8R8aPFPE44mD2ET,3WGOxiiaJTXksDMFhmAQqs,24," <a href=""https://www.last.fm/music/Alex+Guill%C3%A9n"">Read more on Last.fm</a>",930,95
2 minutos,Latin (Origen: spanish pop),Canción,Demasiado Tarde,2024,5RZ3LvvtURNhcvIMOgzh8O,2UztntJETH29yOxVrs6RfM,25,"Los integrantes de Dos Minutos se juntaron en 1987 y comenzaron a tocar en el '89, en plena hiperinflación: «en esas circunstancias empezamos nosotros, Alfonsín dejaba el gobierno, asumía Menem y debutábamos la noche en que la gente salìa a saquear mercados para poder comer...».

Ya habían grabado los temas ""Ya no sos igual"" y ""Arrebato"" en un álbum independiente junto a otras bandas.

""Valentín Alsina"" (1994) es el título del primer disco, en homenaje a su ciudad de origen. <a href=""https://www.last.fm/music/2+Minutos"">Read more on Last.fm</a>",2481321,70670
Abraham Garrido,Latin (Origen: spanish pop),Canción,Don´t Copy My Flow,2024,51TXmxe6l1r1QRFJtdtpT2,7c3zp7n4b6hQTHUAVdt8we,19," <a href=""https://www.last.fm/music/Abraham+Garrido"">Read more on Last.fm</a>",2504,680
Blnko,Latin (Origen: spanish pop),Canción,Intro de Tony Hawk,2024,44BHmfxVA6CxOCNeDHFIid,1N3prt5b677w6dCe9uaRzP,32," <a href=""https://www.last.fm/music/Blnko"">Read more on Last.fm</a>",600304,21198
Party Tyme,Latin (Origen: spanish pop),Canción,SI No Quieres No (vocal),2024,6XRrH10AhWP7kwoCH6buQ4,268bgkofadxsR4nSoURayN,5," <a href=""https://www.last.fm/music/Party+Tyme"">Read more on Last.fm</a>",89782,26043
Champ Jr.,Latin (Origen: spanish pop),Canción,Amanecer,2024,2xk7BUKOx2ccWjMlma3XK3,5vM3oTQ1BqMd01csUwoe7x,33," <a href=""https://www.last.fm/music/Champ+Jr."">Read more on Last.fm</a>",49430,4234
Barney Gombo,Latin (Origen: spanish pop),Canción,LOS AMIGOS DE TU EX,2024,4oX0TqBQPXiC56ToCKFzah,1G5fsy4ruNR4zmwfwd5gWJ,30," <a href=""https://www.last.fm/music/Barney+Gombo"">Read more on Last.fm</a>",86903,4019
Riley!,Latin (Origen: spanish pop),Canción,[cries in spanish],2024,6QQxRL4fFyKyXjyCmvCCJ7,2N2nVXYiltFdU8NL0ACh7T,34," <a href=""https://www.last.fm/music/Riley%21"">Read more on Last.fm</a>",1567912,39237
Lugeer,Latin (Origen: spanish pop),Canción,Cocinar para Mí,2024,6J4lOVmDwv7GgeHyKK9x3N,5bd1z5dsx4qd5hont2ljhT,6," <a href=""https://www.last.fm/music/Lugeer"">Read more on Last.fm</a>",60,17
Abraham Garrido,Latin (Origen: spanish pop),Canción,TE QUIERO MAMÁ,2024,6RUo1bzdYnoAfGGfxFsCYm,4N32mSS05V0I2ZCV7anWxN,21," <a href=""https://www.last.fm/music/Abraham+Garrido"">Read more on Last.fm</a>",2504,680
Abraham Garrido,Latin (Origen: spanish pop),Canción,ME PASO TO EL DIA EN LA TANA,2024,0XRBvDVFNLkzXZS4KblXbb,7g5nwyLaktx2Tk089HUXnZ,18," <a href=""https://www.last.fm/music/Abraham+Garrido"">Read more on Last.fm</a>",2504,680
Delux,Latin (Origen: spanish pop),Canción,Ya No,2024,4jnjvnr5iT25oudMebK5XK,70HnhSQTMla0CdYWYtiQxp,25,N/A,0,0
2 minutos,Latin (Origen: spanish pop),Canción,Tema de Adrián,2024,52mMHA2w0zKZAAaKdoZQyR,2UztntJETH29yOxVrs6RfM,27,"Los integrantes de Dos Minutos se juntaron en 1987 y comenzaron a tocar en el '89, en plena hiperinflación: «en esas circunstancias empezamos nosotros, Alfonsín dejaba el gobierno, asumía Menem y debutábamos la noche en que la gente salìa a saquear mercados para poder comer...».

Ya habían grabado los temas ""Ya no sos igual"" y ""Arrebato"" en un álbum independiente junto a otras bandas.

""Valentín Alsina"" (1994) es el título del primer disco, en homenaje a su ciudad de origen. <a href=""https://www.last.fm/music/2+Minutos"">Read more on Last.fm</a>",2481321,70670
Paola & Chiara,Latin (Origen: spanish pop),Canción,Noche Mágica,2024,5WSQujQtgwzh6PX8MpGj4f,1g3g1dwuZOA7jaw9MgSYBX,10,"Paola & Chiara are two sisters born in Milan, Italy. Before joining the pop band 883/Max Pezzali in 1995-1997 they had their own group ""Elefunky"". One of the sisters appeared on the Videos of the Italian singer Laura Pausini. Later the manager of the band 883 saw the sisters play in one of the clubs in Milan signed them to the band and later their solo career started in 1997 when 883 and Paola & Chiara parted.

At the end of the 1997, the sisters won the New-Artist category for the song Amici Come Prima at the Sanremo Festival. <a href=""https://www.last.fm/music/Paola+&+Chiara"">Read more on Last.fm</a>",1507260,74118
Party Tyme,Latin (Origen: spanish pop),Canción,Si No Es Contigo (vocal),2024,0q3Cc0I52W4Nkxv0XosbL5,268bgkofadxsR4nSoURayN,19," <a href=""https://www.last.fm/music/Party+Tyme"">Read more on Last.fm</a>",89782,26043
Lugeer,Latin (Origen: spanish pop),Canción,Sonrío y Empieza a Amanecer,2024,2DWodNcLDuYxVSP7Auzvzo,5bd1z5dsx4qd5hont2ljhT,9," <a href=""https://www.last.fm/music/Lugeer"">Read more on Last.fm</a>",60,17
Debi Nova,Latin (Origen: spanish pop),Canción,Dar Vida - Intro,2024,7C59zEp5xwI2PRymwOD4mX,17kVGKI88jjmL2XH4MNjYd,17,"Debi Nova is a multi-talented female vocalist from Escazu, Costa Rica who calls Los Angeles, California home. A graduate of The Los Angeles Music Academy, Nova has graced her signature voice on various projects from jazz artist Boney James to rapper Q-Tip to Sergio Mendes and Will.I.AM of the Black Eyed Peas. Her single CD, ""One Rhythm"", has an English version, Spanish version, and six mixes, all in advance of her anticipated 13 song future CD.

She also callaborated with Ricky Martin in his english album ""Life"" <a href=""https://www.last.fm/music/Debi+Nova"">Read more on Last.fm</a>",298713,29872
Emily Has Fallen,Latin (Origen: spanish pop),Canción,Recuerdos Eternos,2024,4t6nBUtiHIKGsThUBlpgIy,18cMultxabUAf2Bp5BlbN9,18," <a href=""https://www.last.fm/music/Emily+Has+Fallen"">Read more on Last.fm</a>",11494,660
San Venus,Latin (Origen: spanish pop),Canción,2,2024,6k9OpDhgN5NOo33JaN8zKt,5Ld1mbETnGWtAvfbNFWpIg,29," <a href=""https://www.last.fm/music/San+Venus"">Read more on Last.fm</a>",134646,2808
Juanse Laverde,Latin (Origen: spanish pop),Canción,Intimo,2024,0LCjz117lt30IDvyphYt6w,23pLpnEGYACItXffzKzSUv,21," <a href=""https://www.last.fm/music/Juanse+Laverde"">Read more on Last.fm</a>",12315,1436
Iván Troyano,Latin (Origen: spanish pop),Canción,Better Place - Spanish Version,2024,3OVylUu0eOo2NnKxOJ3Zpq,1YxAjyRXpqbwZg30SeYl7b,7," <a href=""https://www.last.fm/music/Iv%C3%A1n+Troyano"">Read more on Last.fm</a>",2833,583
2 minutos,Latin (Origen: spanish pop),Canción,Otra Mujer,2024,2hmAnQdQV7wEnWVFJJaLKe,2UztntJETH29yOxVrs6RfM,28,"Los integrantes de Dos Minutos se juntaron en 1987 y comenzaron a tocar en el '89, en plena hiperinflación: «en esas circunstancias empezamos nosotros, Alfonsín dejaba el gobierno, asumía Menem y debutábamos la noche en que la gente salìa a saquear mercados para poder comer...».

Ya habían grabado los temas ""Ya no sos igual"" y ""Arrebato"" en un álbum independiente junto a otras bandas.

""Valentín Alsina"" (1994) es el título del primer disco, en homenaje a su ciudad de origen. <a href=""https://www.last.fm/music/2+Minutos"">Read more on Last.fm</a>",2481321,70670
Mocean,Latin (Origen: spanish pop),Canción,Despierta (feat. Kirsa Moonlight),2024,0vfE4nxERAmoGsgGIOyxfv,3rJ7WtbjFT38upDsrR0m52,12,"mOcean (mo-shun) is a four piece rock band based out of Virginia Beach, VA. The members consist of Nick Gargiulo (guitar/vocals), Will Beasley (guitar/vocals), Jacob Caburian (bass/vocals), and Matt Cole (drums). 

http://www.moceanband.com/ <a href=""https://www.last.fm/music/MOcean"">Read more on Last.fm</a>",7989,2831
Abraham Garrido,Latin (Origen: spanish pop),Canción,She said she´s from the island Kompa,2024,7cO3sgdrx9oKr5BANzNzM5,2Isn5mVqdCciG0Rp6xR6dV,24," <a href=""https://www.last.fm/music/Abraham+Garrido"">Read more on Last.fm</a>",2504,680
Emily Has Fallen,Latin (Origen: spanish pop),Canción,Te Olvidaré,2024,5b9zE6GjF6proMMsuuDQoP,3UU82K1ZIc2Cu8zvuq6hNK,16," <a href=""https://www.last.fm/music/Emily+Has+Fallen"">Read more on Last.fm</a>",11494,660
2 minutos,Latin (Origen: spanish pop),Canción,"Piñas Van, Piñas Vienen",2024,38gFBJ9gkdYLpTmo1BxFDp,2UztntJETH29yOxVrs6RfM,28,"Los integrantes de Dos Minutos se juntaron en 1987 y comenzaron a tocar en el '89, en plena hiperinflación: «en esas circunstancias empezamos nosotros, Alfonsín dejaba el gobierno, asumía Menem y debutábamos la noche en que la gente salìa a saquear mercados para poder comer...».

Ya habían grabado los temas ""Ya no sos igual"" y ""Arrebato"" en un álbum independiente junto a otras bandas.

""Valentín Alsina"" (1994) es el título del primer disco, en homenaje a su ciudad de origen. <a href=""https://www.last.fm/music/2+Minutos"">Read more on Last.fm</a>",2481321,70670
Abraham Garrido,Latin (Origen: spanish pop),Canción,No Quiero,2024,6ByD5AmBjmlUuSi36Vt6PH,55ZBEIHIVnXK9qP9f1aC4z,20," <a href=""https://www.last.fm/music/Abraham+Garrido"">Read more on Last.fm</a>",2504,680
Blnko,Latin (Origen: spanish pop),Canción,Jeff Hardy (Todos se besan con todos),2024,6y1NhW0qWoct79gX86Eg3a,1Pm0bM390rMtjBWpvBqFg2,25," <a href=""https://www.last.fm/music/Blnko"">Read more on Last.fm</a>",600304,21198
Abraham Garrido,Latin (Origen: spanish pop),Canción,TRUCO RUMANO,2024,1I94cyce3kf23WIWAhak8m,6AoI7fRp7MBTZeTeboPSLY,19," <a href=""https://www.last.fm/music/Abraham+Garrido"">Read more on Last.fm</a>",2504,680
Abraham Garrido,Latin (Origen: spanish pop),Canción,ELLA ME LO MUEVE,2024,68PBxlJ2u1E4J1c8FyrQjW,1u8LnzsaRVWIGRqJ5Pl5qk,18," <a href=""https://www.last.fm/music/Abraham+Garrido"">Read more on Last.fm</a>",2504,680
Esteman,Latin (Origen: spanish pop),Canción,Secreto,2024,0BJxnZcGYv7ZQMBLdOUzmY,2anoc6bJ4VPsGZQxrWZTOD,32,"www.esteman.com

Esteban Mateus Williamson, better known as Esteman (born May 4, 1984) is a Colombian singer and songwriter.
Esteman has been developing his interest in music since the age of 12, as he attended several music and theatre academies, acting classes and college education in Electronic Media Arts. At a prodigiously young age Esteman started writing songs and school plays involving musical theatre for his elementary school and ever since, writing and performing has become one of his favorites activities. <a href=""https://www.last.fm/music/Esteman"">Read more on Last.fm</a>",3506690,172215
Ticy,Latin (Origen: spanish pop),Canción,Leyla ( Leyla Spanish Version ),2024,4d2ADyuPHz3Il6Mf0UVrAJ,3KXRdF4UwGaITysCIAXmWz,14," <a href=""https://www.last.fm/music/ticy"">Read more on Last.fm</a>",14448,2061
2 minutos,Latin (Origen: spanish pop),Canción,Lejos Estoy,2024,5QbuPMVXKzlq10LuqYBt8a,2UztntJETH29yOxVrs6RfM,28,"Los integrantes de Dos Minutos se juntaron en 1987 y comenzaron a tocar en el '89, en plena hiperinflación: «en esas circunstancias empezamos nosotros, Alfonsín dejaba el gobierno, asumía Menem y debutábamos la noche en que la gente salìa a saquear mercados para poder comer...».

Ya habían grabado los temas ""Ya no sos igual"" y ""Arrebato"" en un álbum independiente junto a otras bandas.

""Valentín Alsina"" (1994) es el título del primer disco, en homenaje a su ciudad de origen. <a href=""https://www.last.fm/music/2+Minutos"">Read more on Last.fm</a>",2481321,70670
2 minutos,Latin (Origen: spanish pop),Canción,Amor Suicida,2024,2SLvPG0uDsiKaWE0X6AJL3,2UztntJETH29yOxVrs6RfM,34,"Los integrantes de Dos Minutos se juntaron en 1987 y comenzaron a tocar en el '89, en plena hiperinflación: «en esas circunstancias empezamos nosotros, Alfonsín dejaba el gobierno, asumía Menem y debutábamos la noche en que la gente salìa a saquear mercados para poder comer...».

Ya habían grabado los temas ""Ya no sos igual"" y ""Arrebato"" en un álbum independiente junto a otras bandas.

""Valentín Alsina"" (1994) es el título del primer disco, en homenaje a su ciudad de origen. <a href=""https://www.last.fm/music/2+Minutos"">Read more on Last.fm</a>",2481321,70670
Blnko,Latin (Origen: spanish pop),Canción,Cállate La Boca,2024,0ROSgycVMM82t4q8qSM3Yx,1N3prt5b677w6dCe9uaRzP,37," <a href=""https://www.last.fm/music/Blnko"">Read more on Last.fm</a>",600304,21198
La Unión,Latin (Origen: spanish pop),Canción,LUNA LLENA EN PARÍS - Paco's Spanish Guitar Version,2024,7AS58AIJcF8A6glsYzH0us,5y0ElnDrMIh0GZTaVaDcJn,3,"LA UNIØN grupo formado por Rafa Sánchez (cantante), Luis Bolín (bajo), Mario Martínez (guitarra) e Íñigo Zabala (teclados) a finales del año 82 en Madrid, al calor de “La Movida”. Su música influida, llena de personalidad, romanticismo, referencias literarias y cinematográficas pronto se hace notar. ""Lobo Hombre en París"", basada en un cuento de Boris Vian.  
 <a href=""https://www.last.fm/music/+noredirect/La+Uni%C3%B3n"">Read more on Last.fm</a>",2142763,228892
Amor Acústico,Latin (Origen: spanish pop),Canción,Someone You Loved - Spanish Version,2024,0csc2s2JvTtZS9qVr3za4A,6j4Gz9lehIvpMzu0hFhXsn,16," <a href=""https://www.last.fm/music/Amor+Ac%C3%BAstico"">Read more on Last.fm</a>",3830,688
Party Tyme,Latin (Origen: spanish pop),Canción,Mi Gente (made popular by J Balvin & Willy William) [vocal version],2024,2hprFQ8YMi9z21egClIW3e,7J1Yg0qAvTLFoXPM7UauNe,17," <a href=""https://www.last.fm/music/Party+Tyme"">Read more on Last.fm</a>",89782,26043
Kevz,Latin (Origen: spanish pop),Canción,Imperfect For You - Spanish Version,2024,1AVCgwoYKZXivPi2RruAki,4sKjXEpc9iYOMYlqDtqLyN,20," <a href=""https://www.last.fm/music/Kevz"">Read more on Last.fm</a>",111625,6714
BENJIxScarlett,Latin (Origen: spanish pop),Canción,LA CANCIÓN DE CATNAP (CatNap Song Spanish Poppy Playtime Chapter 3 Deep Sleep),2024,5NDYd7LE4ijogM3f0YnL5A,2U8y2CtyEdshwAAqHF99CQ,5," <a href=""https://www.last.fm/music/BENJIxScarlett"">Read more on Last.fm</a>",506678,40932
William Janz,Latin (Origen: spanish pop),Canción,"Ik wil met je dansen, Quiero Bailar Contigo - Spanish / Dutch version",2024,19gCphZW7udTj5SFb1AXng,4BLB8RTi06vvO9FWwoYVqo,28," <a href=""https://www.last.fm/music/William+Janz"">Read more on Last.fm</a>",3546,491
Blnko,Latin (Origen: spanish pop),Canción,Jeff Hardy (Todos se besan con todos),2024,5jJRQb0Qbf4ZKpBwibe7nD,1N3prt5b677w6dCe9uaRzP,33," <a href=""https://www.last.fm/music/Blnko"">Read more on Last.fm</a>",600304,21198
Marcelo Radomski,Latin (Origen: spanish pop),Canción,Die With A Smile - Spanish Version Español,2024,2Wf6ZqSHqSG5UAZNrTlTjQ,44lO4dN5kk6LzHyFpItDRr,22," <a href=""https://www.last.fm/music/Marcelo+Radomski"">Read more on Last.fm</a>",445,105
Aitana,Latin (Origen: pop latino),Canción,24 Rosas,2024,1vVZGuULkgjf0ZRmU196ps,0M1lpjzI5QzhK7Sdn9erUJ,20,"Aitana Ocaña Morales, better known as simply Aitana, is a Spanish singer and songwriter. She first gained national recognition in 2017, placing as the runner-up in series nine of the Spanish reality television talent competition Operación Triunfo, behind Amaia Romero. While competing in Operación Triunfo, Aitana released the single ""Lo malo"" with fellow competitor Ana Guerra. The song went on to become a number-one hit in Spain and was certified five times platinum <a href=""https://www.last.fm/music/Aitana"">Read more on Last.fm</a>",13143201,221387
Nelly Furtado,Latin (Origen: pop latino),Canción,GALA Y DALÍ,2024,2PLAm4ZgIoHJeLTrWHmO7q,6Pwm0aU0x9kKrt3doES2tc,34,"Nelly Kim Furtado (born December 2, 1978 in Victoria, British Columbia) is a Canadian singer and songwriter. Furtado has sold over 40 million records worldwide, making her one of the most successful Canadian artists. She is widely known for her musical versatility and genre experimentation.

She first gained fame with her trip hop-inspired debut album, Whoa, Nelly! (2000), which was a critical and commercial success that spawned two top-10 singles on the Billboard Hot 100, ""I'm Like a Bird"" and ""Turn Off the Light"". <a href=""https://www.last.fm/music/Nelly+Furtado"">Read more on Last.fm</a>",111440053,4679661
